시군명,시설구분명,시장명,전화번호,소재지우편번호,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도
고양시,대규모점포,e-편한세상 시티 삼송(World Avenue),,10595,경기도 고양시 덕양구 동송로 33 (동산동),경기도 고양시 덕양구 동산동 369번지,37.6495255,126.8964231
파주시,대규모점포,에브리데이 문산점,,413904,경기도 파주시 문산읍 문향로39번길 8,경기도 파주시 문산읍 문산1리 11번지 9호,37.8554924,126.7850668
수원시,대규모점포,벽산그랜드코아,,440300,"경기도 수원시 장안구 송정로 96 (정자동,외 1필지)",경기도 수원시장안구 정자동 9번지 2호 외 1필지,37.2952613046,127.0078140804
수원시,대규모점포,권선종합상가,,16566,경기도 수원시 권선구 세권로195번길 13 (권선동),경기도 수원시권선구 권선동 1050호   ,37.2558250568,127.0253918735
오산시,대규모점포,(주)투마트,,18131,경기도 오산시 현충로 95 (은계동),경기도 오산시 은계동 7번지,37.1608074,127.0775005
오산시,대규모점포,롯데쇼핑(주) 롯데마트 오산점,,18135,경기도 오산시 경기대로 271 (오산동),경기도 오산시 오산동 868호,37.1494423257,127.0730382398
고양시,대규모점포,유니코(UNICO),,10421,경기도 고양시 일산동구 중앙로 1124 (백석동),경기도 고양시일산동구 백석동 1194호,37.6478809,126.7823999
수원시,대규모점포,홈플러스(주)익스프레스 수원연무점,,16219,경기도 수원시 장안구 창룡대로 193 (연무동),경기도 수원시 장안구 연무동 245-32번지,37.2926790572,127.0311851852
안성시,대규모점포,(주)이마트안성,,456-240,경기도 안성시 중앙로 246 (석정동),경기도 안성시 석정동 149번지 3호,37.0127265766,127.2559163951
고양시,대규모점포,뉴코아백화점,,10414,경기도 고양시 일산동구 중앙로 1206 (마두동),경기도 고양시일산동구 마두동 797호   ,37.6547451,126.7770194
부천시,대규모점포,뉴코아부천점,,420-030,경기도 부천시 원미구 송내대로 239 (상동),경기도 부천시 원미구 상동 539번지 1호,37.5041752477,126.7566905848
부천시,대규모점포,해태쇼핑,,14637,경기도 부천시 원미구 부천로 11 (심곡동),경기도 부천시 원미구심곡동 175번지 6호,37.4855857173,126.7823247232
안성시,대규모점포,(주)E-가구랜드,,17556,경기도 안성시 원곡면 만세로 1413-3,경기도 안성시 원곡면 외가천리 228번지 12호   ,37.0370200,127.1308580
안산시,대규모점포,월드프라자,,15561,경기도 안산시 상록구 본오로 60 (본오동),경기도 안산시 상록구 본오동 872번지,37.2902852,126.8665164
안산시,대규모점포,GS슈퍼마켓 안산고잔점,,,"경기도 안산시 단원구 고잔로 67, 힐스테이트중앙 A동 101호 (고잔동)",경기도 안산시 단원구 고잔동 532번지,37.3199247,126.8352462
고양시,대규모점포,라 몬테 이탈리아노,,,"경기도 고양시 일산동구 연리지로 51, 라몬테이탈리아노 (장항동)",경기도 고양시 일산동구 장항동 1800번지 라몬테이탈리아노,,
고양시,대규모점포,GIFC MALL,,10391,경기도 고양시 일산서구 킨텍스로 240 (대화동),경기도 고양시 일산서구 대화동 2603번지,37.6660976,126.7505203
부천시,대규모점포,스타필드시티 부천점,,14789,경기도 부천시 소사구 옥길로 1,경기도 부천시 소사구 옥길동 768번지,37.4614460303,126.8139450028
성남시,대규모점포,(주)이마트분당점,,13605,경기도 성남시 분당구 불정로 134 (정자동),경기도 성남시분당구 정자동 211호,37.3587980632,127.1197565645
안산시,대규모점포,코즈니,,15361,경기도 안산시 단원구 안산천서로 23 (고잔동),경기도 안산시단원구 고잔동 539-10호,37.3181408,126.8418499
성남시,대규모점포,(주)이마트분당점,,13605,경기도 성남시 분당구 불정로 134 (정자동),경기도 성남시분당구 정자동 211호,37.3587980632,127.1197565645
용인시,대규모점포,한섬 패션웨어하우스,,446902,경기도 용인시 기흥구 공세로 186 (공세동),경기도 용인시 기흥구 공세동,37.2388069303,127.1039222484
안양시,대규모점포,한양프라자 평촌점,,14046,경기도 안양시 동안구 달안로 62 (비산동),경기도 안양시동안구 비산동 1109호   ,37.3951131,126.9499515
수원시,대규모점포,삼성테스코(주)홈플러스 북수원점,,440200,경기도 수원시 장안구 경수대로 930 (조원동),경기도 수원시 장안구 조원동 896번지,37.3027649664,127.0088032891
포천시,대규모점포,(주)이마트 포천점,,487-030,경기도 포천시 호국로 915 (설운동),경기도 포천시 설운동 2번지,37.8477493021,127.1604631520
의정부시,대규모점포,(사)의정부제일시장번영회,,480-842,경기도 의정부시 태평로73번길 20 (의정부동),경기도 의정부시 의정부1동 160번지,37.7394019398,127.0501169382
안산시,대규모점포,신안프라자,,15541,"경기도 안산시 상록구 반석로 54 (본오동, 신안프라자)",경기도 안산시 상록구 본오동 871번지,37.2963798377,126.8642222170
구리시,대규모점포,GS슈퍼 수택3점,,11940,경기도 구리시 체육관로80번길 13 (수택동),경기도 구리시 수택동 847-6번지,37.5919329112,127.1388041785
의정부시,대규모점포,코스트코 홀세일 의정부점,,11815,경기도 의정부시 용민로489번길 9 (민락동),경기도 의정부시 민락동 903번지,37.7512349,127.1191197
과천시,대규모점포,뉴코아아울렛과천지점,,13837,"경기도 과천시 별양상가3로 11 (별양동, 뉴코아)",경기도 과천시 별양동 1번지 19호,37.4262182,126.9918102
의왕시,대규모점포,(주)이마트 의왕점,,16058,"경기도 의왕시 경수대로 262, 지하5층~지상1층 (오전동, 의왕서해그랑블(블루스퀘어))",경기도 의왕시 오전동 892 의왕서해그랑블(블루스퀘어),37.3501161338,126.9735159387
안양시,대규모점포,(주)이마트평촌점,,431-060,경기도 안양시 동안구 시민대로 300 (관양동),경기도 안양시동안구 관양동 1608번지 3호,37.3949065751,126.9637241704
부천시,대규모점포,롯데슈퍼 소사점,,422-810,경기도 부천시 소사구 은성로 82 (소사본동),"경기도 부천시 소사구 소사본3동 197번지 2,4,5호",37.4750085379,126.7996276186
수원시,대규모점포,롯데쇼핑(주) 롯데마트 천천점,,16329,경기도 수원시 장안구 만석로19번길 25-10 (천천동),경기도 수원시장안구 천천동 525호,37.2961624930,126.9824106914
부천시,대규모점포,(주)세이브존아이앤시 부천상동점,,14542,경기도 부천시 원미구 길주로 105 (상동),경기도 부천시 원미구상동 535번지 5호   ,37.5064035555,126.7541454230
양평군,대규모점포,롯데쇼핑(주)롯데마트 경기양평점,,476801,경기도 양평군 남북로 76-0,경기도 양평군 양평읍 공흥리 468번지 33호,37.4893854,127.5025567
파주시,대규모점포,이채쇼핑몰,,10881,경기도 파주시 문발로 220 (문발동),경기도 파주시 교하읍 문발리 502번지 1호,37.7137335,126.6877216
고양시,대규모점포,현대프리젠트프라자,,10414,경기도 고양시 일산동구 중앙로 1171 (장항동),경기도 고양시일산동구 장항동 895호   ,37.6513224,126.7775171
성남시,대규모점포,뉴코아아울렛분당점,,13497,경기도 성남시 분당구 야탑로81번길 11 (야탑동),경기도 성남시분당구 야탑동 357번지 1호,37.4103317,127.1272432
부천시,대규모점포,롯데쇼핑(주)롯데슈퍼송내점,,422-816,경기도 부천시 소사구 경인로 71 (송내동),경기도 부천시 소사구 송내1동 352번지,37.4843329192,126.7633004862
성남시,대규모점포,테마폴리스,,13497,경기도 성남시 분당구 성남대로925번길 16 (야탑동),경기도 성남시분당구 야탑동 341호   ,37.4130257,127.1272138
시흥시,대규모점포,시화공구상가사업협동조합,,429879,경기도 시흥시 공단1대로 204 (정왕동),경기도 시흥시 정왕2동 1364번지,37.3380881563,126.7239784257
고양시,대규모점포,대우로얄마트,,10422,경기도 고양시 일산동구 중앙로 1129 (장항동),경기도 고양시일산동구 장항동 902호,37.6488301,126.7792923
용인시,대규모점포,신세계이마트수지점,,16816,,경기도 용인시수지구 신봉동 17호   ,37.3221809,127.0796905
고양시,대규모점포,태영프라자,,411848,경기도 고양시 일산서구 중앙로 1388 (주엽동),경기도 고양시 일산서구 주엽동 73번지,37.6685431,126.7654053
광주시,대규모점포,광주터미널이프라자,,464801,경기도 광주시 광주대로 30 (경안동),경기도 광주시 경안동 25번지 3호,37.4095555385,127.2612452109
광주시,대규모점포,신세계 이마트 경기 광주점,,464-801,경기도 광주시 광주대로 30 (경안동),경기도 광주시 경안동 20번지 46호,37.4095555385,127.2612452109
이천시,대규모점포,롯데쇼핑(주) 롯데슈퍼 송정점,,17344,경기도 이천시 증신로291번길 82 (송정동),경기도 이천시 송정동 317번지 3호,37.2965646430,127.4356533781
용인시,대규모점포,코스트코 홀세일 공세점,,446902,경기도 용인시 기흥구 탑실로 38-0 (공세동),경기도 용인시 기흥구 공세동 734번지 1호,37.2383188280,127.1089418166
안양시,대규모점포,월마트슈퍼센터 평촌점,,14066,경기도 안양시 동안구 시민대로 300 (관양동),경기도 안양시동안구 관양동 1608번지 3호   ,37.3948571,126.9634807
김포시,대규모점포,김포농협 농수축산물판매장,,10096,"경기도 김포시 홍도평로 20, 김포농협 농수축산물판매장 (걸포동)",경기도 김포시 걸포동 1440번지,37.6315758,126.7127767
고양시,대규모점포,힐스몰,,10591,경기도 고양시 덕양구 동송로 70 (삼송동),경기도 고양시 덕양구 삼송동 291번지,37.6524252132,126.8969766222
시흥시,대규모점포,시화공작기계 스텐레스판매조합,,429450,경기도 시흥시 산기대학로 115 (정왕동),경기도 시흥시 정왕동 2166번지 2호,37.3467776,126.7224418
성남시,대규모점포,하대원시장,,13407,경기도 성남시 중원구 마지로 118 (하대원동),경기도 성남시 중원구 하대원동 266번지 1호 등 12필지,37.4273891,127.1421507
고양시,대규모점포,(주)이마트에브리데이 탄현역점,,411-320,"경기도 고양시 일산서구 일현로 97-11 (탄현동, 위브더제니스 스퀘어)",경기도 고양시 일산서구 탄현동 1640번지 위브더제니스 스퀘어,37.6952287066,126.7635780487
부천시,대규모점포,투나,,420-713,"경기도 부천시 원미구 부일로 223 (상동,투나)",경기도 부천시 원미구상동 461번지 투나,37.4888795916,126.7552924952
남양주시,대규모점포,홈플러스(주)남양주진접점,,472-865,경기도 남양주시 진접읍 금강로 1447,경기도 남양주시 진접읍 장현리 216번지 1호,37.7217504701,127.1886011674
구리시,대규모점포,구리농수산물소매시장,,11915,경기도 구리시 동구릉로136번길 57 (인창동),경기도 구리시 인창동 430호   ,37.6126971,127.1408759
수원시,대규모점포,아브뉴프랑광교점,,443-270,경기도 수원시 영통구 센트럴타운로 85 (이의동),경기도 수원시 영통구 이의동 1332번지,37.2915640479,127.0504732206
용인시,대규모점포,주식회사 신세계 경기점,,448-702,경기도 용인시 수지구 포은대로 536 (죽전동),경기도 용인시 수지구 죽전2동 (주)신세계백화점죽전점,37.3250031722,127.1081092919
성남시,대규모점포,GS수퍼마켓 분당시범단지점,,463050,"경기도 성남시 분당구 중앙공원로31번길 42 (서현동,서현파크 제158호,제159호)","경기도 성남시 분당구 서현동 89번지 서현파크 제158호,제159호",37.3830060,127.1254367
고양시,대규모점포,세이브존,,10500,"경기도 고양시 덕양구 화정로 52, 세이브존 (화정동)",경기도 고양시 덕양구 화정동 970번지 세이브존,37.6343605119,126.8313761507
수원시,대규모점포,(주)이마트에브리데이 매탄점,,16537,경기도 수원시 영통구 인계로 219 (매탄동),경기도 수원시 영통구 매탄동 810-3번지 삼성1차아파트,37.2660564478,127.0415458572
부천시,대규모점포,두진쇼핑,,14676,경기도 부천시 소사구 경인로 527 (괴안동),경기도 부천시 소사구괴안동 128번지 2   호,37.4848907122,126.8124751493
성남시,대규모점포,홈플러스(주)익스프레스 이매점,,463-806,"경기도 성남시 분당구 판교로 434, 101~103호 (이매동)",경기도 성남시 분당구 이매동 131번지 2호  명건빌딩 101~103호,37.4051720970,127.1219629534
수원시,대규모점포,신수원종합상가,,16426,경기도 수원시 권선구 수성로 18 (구운동),경기도 수원시권선구 구운동 463호   ,37.2808468090,126.9760180370
동두천시,대규모점포,롯데쇼핑(주)롯데슈퍼동두천점,,483030,경기도 동두천시 평화로 2375 (생연동),경기도 동두천시 생연동 722번지,37.8996382,127.0567286
수원시,대규모점포,(주)뉴코아동수원아울렛,,16488,경기도 수원시 팔달구 인계로 154 (인계동),경기도 수원시팔달구 인계동 1114번지 1호,37.2662986444,127.0343149778
